city,month,avg_high_tem,avg_low_tem,extreme_high_tem,extreme_low_tem,avg_air_quality,best_air,best_air_date,worst_air,worst_air_date
恩施,2013-04,22.0,12.0,30.0,7.0,0.0,0.0,2013-04-01,0.0,2013-04-01
恩施,2013-03,18.0,9.0,26.0,5.0,0.0,0.0,2013-03-01,0.0,2013-03-01
恩施,2013-02,11.0,5.0,18.0,1.0,0.0,0.0,2013-02-01,0.0,2013-02-01
恩施,2013-01,8.0,2.0,14.0,0.0,0.0,0.0,2013-01-01,0.0,2013-01-01
恩施,2012-12,7.0,3.0,13.0,0.0,0.0,0.0,2012-12-01,0.0,2012-12-01
恩施,2012-11,13.0,8.0,19.0,5.0,0.0,0.0,2012-11-01,0.0,2012-11-01
恩施,2012-10,19.0,13.0,25.0,10.0,0.0,0.0,2012-10-01,0.0,2012-10-01
恩施,2012-09,25.0,18.0,30.0,14.0,0.0,0.0,2012-09-01,0.0,2012-09-01
恩施,2012-08,33.0,23.0,36.0,18.0,0.0,0.0,2012-08-01,0.0,2012-08-01
恩施,2012-07,32.0,23.0,36.0,22.0,0.0,0.0,2012-07-01,0.0,2012-07-01
恩施,2012-06,28.0,20.0,35.0,17.0,0.0,0.0,2012-06-01,0.0,2012-06-01
恩施,2012-05,25.0,17.0,31.0,15.0,0.0,0.0,2012-05-01,0.0,2012-05-01
恩施,2012-04,21.0,12.0,29.0,10.0,0.0,0.0,2012-04-01,0.0,2012-04-01
恩施,2012-03,14.0,6.0,25.0,3.0,0.0,0.0,2012-03-01,0.0,2012-03-01
恩施,2012-02,7.0,3.0,11.0,1.0,0.0,0.0,2012-02-01,0.0,2012-02-01
恩施,2012-01,6.0,2.0,11.0,0.0,0.0,0.0,2012-01-01,0.0,2012-01-01
恩施,2011-12,8.0,4.0,12.0,2.0,0.0,0.0,2011-12-01,0.0,2011-12-01
恩施,2011-11,17.0,11.0,22.0,6.0,0.0,0.0,2011-11-01,0.0,2011-11-01
恩施,2011-10,21.0,13.0,30.0,11.0,0.0,0.0,2011-10-01,0.0,2011-10-01
恩施,2011-09,26.0,18.0,34.0,12.0,0.0,0.0,2011-09-01,0.0,2011-09-01
恩施,2011-08,32.0,22.0,37.0,19.0,0.0,0.0,2011-08-01,0.0,2011-08-01
恩施,2011-07,32.0,22.0,36.0,20.0,0.0,0.0,2011-07-01,0.0,2011-07-01
恩施,2011-06,29.0,20.0,36.0,17.0,0.0,0.0,2011-06-01,0.0,2011-06-01
恩施,2011-05,27.0,16.0,37.0,11.0,0.0,0.0,2011-05-01,0.0,2011-05-01
恩施,2011-04,22.0,12.0,33.0,8.0,0.0,0.0,2011-04-01,0.0,2011-04-01
恩施,2011-03,14.0,6.0,23.0,2.0,0.0,0.0,2011-03-01,0.0,2011-03-01
恩施,2011-02,10.0,3.0,16.0,-1.0,0.0,0.0,2011-02-01,0.0,2011-02-01
恩施,2011-01,4.0,0.0,7.0,-1.0,0.0,0.0,2011-01-01,0.0,2011-01-01
抚顺,2022-04,17.0,5.0,26.0,-3.0,68.0,14.0,2022-04-22,122.0,2022-04-17
抚顺,2022-03,7.0,-2.0,26.0,-11.0,57.0,17.0,2022-03-30,98.0,2022-03-08
抚顺,2022-02,-1.0,-16.0,9.0,-24.0,98.0,24.0,2022-02-22,173.0,2022-02-25
抚顺,2022-01,-5.0,-15.0,2.0,-23.0,120.0,38.0,2022-01-19,202.0,2022-01-09
抚顺,2021-12,-2.0,-10.0,9.0,-20.0,67.0,11.0,2021-12-12,124.0,2021-12-31
抚顺,2021-11,3.0,-3.0,18.0,-13.0,95.0,16.0,2021-11-23,175.0,2021-11-18
抚顺,2021-10,14.0,4.0,19.0,-3.0,79.0,7.0,2021-10-16,152.0,2021-10-23
抚顺,2021-09,23.0,13.0,29.0,8.0,52.0,12.0,2021-09-12,92.0,2021-09-26
抚顺,2021-08,27.0,17.0,32.0,12.0,33.0,15.0,2021-08-06,52.0,2021-08-15
抚顺,2021-07,30.0,21.0,34.0,18.0,40.0,7.0,2021-07-14,74.0,2021-07-06
抚顺,2021-06,25.0,15.0,32.0,10.0,44.0,12.0,2021-06-26,77.0,2021-06-07
抚顺,2021-05,21.0,8.0,30.0,3.0,54.0,16.0,2021-05-28,93.0,2021-05-23
抚顺,2021-04,16.0,2.0,27.0,-4.0,80.0,19.0,2021-04-12,142.0,2021-04-08
抚顺,2021-03,10.0,-3.0,19.0,-16.0,254.0,24.0,2021-03-05,485.0,2021-03-28
抚顺,2021-02,1.0,-12.0,13.0,-25.0,204.0,41.0,2021-02-28,367.0,2021-02-26
抚顺,2021-01,-5.0,-18.0,6.0,-29.0,173.0,37.0,2021-01-28,310.0,2021-01-26
抚顺,2020-12,-3.0,-15.0,3.0,-27.0,131.0,27.0,2020-12-14,235.0,2020-12-20
抚顺,2020-11,6.0,-4.0,16.0,-14.0,138.0,11.0,2020-11-18,265.0,2020-11-16
抚顺,2020-10,14.0,1.0,23.0,-6.0,139.0,34.0,2020-10-13,245.0,2020-10-30
抚顺,2020-09,21.0,12.0,27.0,5.0,56.0,12.0,2020-09-09,100.0,2020-09-22
抚顺,2020-08,27.0,19.0,31.0,14.0,53.0,11.0,2020-08-31,95.0,2020-08-11
抚顺,2020-07,28.0,17.0,34.0,13.0,58.0,16.0,2020-07-31,101.0,2020-07-14
抚顺,2020-06,27.0,14.0,34.0,8.0,67.0,19.0,2020-06-24,115.0,2020-06-03
抚顺,2020-05,21.0,8.0,28.0,0.0,259.0,19.0,2020-05-19,500.0,2020-05-10
抚顺,2020-04,14.0,-1.0,24.0,-10.0,118.0,35.0,2020-04-01,201.0,2020-04-15
抚顺,2020-03,7.0,-6.0,17.0,-15.0,90.0,26.0,2020-03-09,155.0,2020-03-21
抚顺,2020-02,0.0,-15.0,11.0,-28.0,131.0,29.0,2020-02-14,233.0,2020-02-09
抚顺,2020-01,-2.0,-18.0,5.0,-25.0,188.0,61.0,2020-01-08,315.0,2020-01-03
抚顺,2019-12,-2.0,-17.0,5.0,-28.0,136.0,37.0,2019-12-16,236.0,2019-12-26
抚顺,2019-11,4.0,-7.0,16.0,-18.0,152.0,19.0,2019-11-23,286.0,2019-11-09
抚顺,2019-10,15.0,2.0,28.0,-4.0,208.0,29.0,2019-10-11,388.0,2019-10-17
抚顺,2019-09,24.0,11.0,30.0,3.0,71.0,13.0,2019-09-07,130.0,2019-09-29
抚顺,2019-08,26.0,17.0,31.0,13.0,50.0,17.0,2019-08-13,84.0,2019-08-07
抚顺,2019-07,28.0,18.0,34.0,15.0,66.0,29.0,2019-07-29,103.0,2019-07-20
抚顺,2019-06,25.0,14.0,31.0,9.0,53.0,16.0,2019-06-15,91.0,2019-06-05
抚顺,2019-05,23.0,6.0,31.0,-1.0,71.0,26.0,2019-05-16,116.0,2019-05-21
抚顺,2019-04,15.0,-1.0,25.0,-9.0,94.0,39.0,2019-04-28,149.0,2019-04-04
抚顺,2019-03,9.0,-6.0,19.0,-12.0,181.0,27.0,2019-03-23,336.0,2019-03-03
抚顺,2019-02,0.0,-15.0,11.0,-28.0,187.0,49.0,2019-02-11,325.0,2019-02-04
抚顺,2019-01,-2.0,-17.0,4.0,-25.0,227.0,65.0,2019-01-29,389.0,2019-01-12
抚顺,2018-12,-4.0,-16.0,6.0,-27.0,129.0,35.0,2018-12-06,223.0,2018-12-22
抚顺,2018-11,6.0,-7.0,18.0,-17.0,142.0,29.0,2018-11-04,256.0,2018-11-14
抚顺,2018-10,14.0,0.0,24.0,-5.0,222.0,25.0,2018-10-29,419.0,2018-10-19
抚顺,2018-09,22.0,8.0,28.0,3.0,24.0,22.0,2018-09-25,27.0,2018-09-01
抚顺,2018-08,27.0,17.0,37.0,13.0,39.0,11.0,2018-08-25,68.0,2018-08-03
抚顺,2018-07,30.0,20.0,37.0,16.0,52.0,16.0,2018-07-08,88.0,2018-07-02
抚顺,2018-06,26.0,14.0,33.0,10.0,47.0,13.0,2018-06-14,82.0,2018-06-01
抚顺,2018-05,23.0,7.0,29.0,2.0,70.0,24.0,2018-05-03,117.0,2018-05-24
抚顺,2018-04,16.0,2.0,30.0,-9.0,74.0,22.0,2018-04-06,126.0,2018-04-05
抚顺,2018-03,8.0,-7.0,22.0,-22.0,100.0,24.0,2018-03-19,176.0,2018-03-23
抚顺,2018-02,-3.0,-18.0,5.0,-30.0,84.0,37.0,2018-02-12,132.0,2018-02-25
抚顺,2018-01,-8.0,-23.0,1.0,-34.0,96.0,29.0,2018-01-29,164.0,2018-01-07
抚顺,2017-12,-4.0,-19.0,4.0,-26.0,113.0,27.0,2017-12-07,199.0,2017-12-02
抚顺,2017-11,3.0,-9.0,18.0,-24.0,107.0,0.0,2017-11-01,214.0,2017-11-11
抚顺,2017-10,14.0,1.0,25.0,-7.0,0.0,0.0,2017-10-01,0.0,2017-10-01
抚顺,2017-09,24.0,10.0,29.0,0.0,0.0,0.0,2017-09-01,0.0,2017-09-01
抚顺,2017-08,28.0,17.0,34.0,7.0,0.0,0.0,2017-08-01,0.0,2017-08-01
抚顺,2017-07,31.0,20.0,35.0,15.0,0.0,0.0,2017-07-01,0.0,2017-07-01
抚顺,2017-06,28.0,14.0,37.0,7.0,0.0,0.0,2017-06-01,0.0,2017-06-01
抚顺,2017-05,24.0,9.0,33.0,0.0,0.0,0.0,2017-05-01,0.0,2017-05-01
抚顺,2017-04,18.0,3.0,27.0,-3.0,0.0,0.0,2017-04-01,0.0,2017-04-01
抚顺,2017-03,8.0,-5.0,16.0,-14.0,0.0,0.0,2017-03-01,0.0,2017-03-01
抚顺,2017-02,-1.0,-14.0,7.0,-20.0,0.0,0.0,2017-02-01,0.0,2017-02-01
抚顺,2017-01,-4.0,-18.0,4.0,-24.0,0.0,0.0,2017-01-01,0.0,2017-01-01
抚顺,2016-12,-1.0,-13.0,9.0,-23.0,0.0,0.0,2016-12-01,0.0,2016-12-01
抚顺,2016-11,2.0,-6.0,12.0,-17.0,0.0,0.0,2016-11-01,0.0,2016-11-01
抚顺,2016-10,14.0,2.0,26.0,-10.0,0.0,0.0,2016-10-01,0.0,2016-10-01
抚顺,2016-09,23.0,12.0,27.0,1.0,0.0,0.0,2016-09-01,0.0,2016-09-01
抚顺,2016-08,28.0,18.0,35.0,10.0,0.0,0.0,2016-08-01,0.0,2016-08-01
抚顺,2016-07,29.0,20.0,34.0,16.0,0.0,0.0,2016-07-01,0.0,2016-07-01
抚顺,2016-06,27.0,15.0,31.0,12.0,0.0,0.0,2016-06-01,0.0,2016-06-01
抚顺,2016-05,23.0,9.0,29.0,5.0,0.0,0.0,2016-05-01,0.0,2016-05-01
抚顺,2016-04,16.0,3.0,22.0,-3.0,0.0,0.0,2016-04-01,0.0,2016-04-01
抚顺,2016-03,9.0,-3.0,21.0,-12.0,0.0,0.0,2016-03-01,0.0,2016-03-01
抚顺,2016-02,0.0,-14.0,9.0,-21.0,0.0,0.0,2016-02-01,0.0,2016-02-01
抚顺,2016-01,-7.0,-22.0,2.0,-30.0,0.0,0.0,2016-01-01,0.0,2016-01-01
抚顺,2015-12,-1.0,-12.0,5.0,-24.0,0.0,0.0,2015-12-01,0.0,2015-12-01
抚顺,2015-11,2.0,-6.0,18.0,-20.0,0.0,0.0,2015-11-01,0.0,2015-11-01
抚顺,2015-10,16.0,1.0,26.0,-7.0,0.0,0.0,2015-10-01,0.0,2015-10-01
抚顺,2015-09,25.0,11.0,29.0,5.0,0.0,0.0,2015-09-01,0.0,2015-09-01
抚顺,2015-08,27.0,17.0,32.0,13.0,0.0,0.0,2015-08-01,0.0,2015-08-01
抚顺,2015-07,29.0,18.0,33.0,13.0,0.0,0.0,2015-07-01,0.0,2015-07-01
抚顺,2015-06,26.0,15.0,31.0,8.0,0.0,0.0,2015-06-01,0.0,2015-06-01
抚顺,2015-05,22.0,7.0,32.0,0.0,0.0,0.0,2015-05-01,0.0,2015-05-01
抚顺,2015-04,16.0,0.0,31.0,-9.0,0.0,0.0,2015-04-01,0.0,2015-04-01
抚顺,2015-03,6.0,-7.0,19.0,-18.0,0.0,0.0,2015-03-01,0.0,2015-03-01
抚顺,2015-02,0.0,-16.0,8.0,-29.0,0.0,0.0,2015-02-01,0.0,2015-02-01
抚顺,2015-01,-4.0,-20.0,1.0,-27.0,0.0,0.0,2015-01-01,0.0,2015-01-01
抚顺,2014-12,-6.0,-19.0,1.0,-31.0,0.0,0.0,2014-12-01,0.0,2014-12-01
抚顺,2014-11,7.0,-7.0,16.0,-16.0,0.0,0.0,2014-11-01,0.0,2014-11-01
抚顺,2014-10,16.0,1.0,25.0,-8.0,0.0,0.0,2014-10-01,0.0,2014-10-01
抚顺,2014-09,23.0,7.0,29.0,-4.0,0.0,0.0,2014-09-01,0.0,2014-09-01
抚顺,2014-08,29.0,15.0,32.0,12.0,0.0,0.0,2014-08-01,0.0,2014-08-01
抚顺,2014-07,28.0,17.0,33.0,14.0,0.0,0.0,2014-07-01,0.0,2014-07-01
抚顺,2014-06,26.0,15.0,32.0,11.0,0.0,0.0,2014-06-01,0.0,2014-06-01
抚顺,2014-05,22.0,7.0,35.0,1.0,0.0,0.0,2014-05-01,0.0,2014-05-01
抚顺,2014-04,19.0,0.0,27.0,-7.0,0.0,0.0,2014-04-01,0.0,2014-04-01
抚顺,2014-03,8.0,-5.0,19.0,-20.0,0.0,0.0,2014-03-01,0.0,2014-03-01
抚顺,2014-02,-1.0,-16.0,10.0,-26.0,0.0,0.0,2014-02-01,0.0,2014-02-01
抚顺,2014-01,-4.0,-19.0,4.0,-28.0,0.0,0.0,2014-01-01,0.0,2014-01-01
抚顺,2013-12,-3.0,-16.0,6.0,-25.0,0.0,0.0,2013-12-01,0.0,2013-12-01
抚顺,2013-11,4.0,-6.0,15.0,-18.0,0.0,0.0,2013-11-01,0.0,2013-11-01
抚顺,2013-10,16.0,1.0,26.0,-5.0,0.0,0.0,2013-10-01,0.0,2013-10-01
抚顺,2013-09,22.0,9.0,27.0,0.0,0.0,0.0,2013-09-01,0.0,2013-09-01
抚顺,2013-08,27.0,18.0,33.0,8.0,0.0,0.0,2013-08-01,0.0,2013-08-01
抚顺,2013-07,28.0,18.0,32.0,17.0,0.0,0.0,2013-07-01,0.0,2013-07-01
抚顺,2013-06,26.0,14.0,31.0,8.0,0.0,0.0,2013-06-01,0.0,2013-06-01
抚顺,2013-05,24.0,8.0,32.0,1.0,0.0,0.0,2013-05-01,0.0,2013-05-01
抚顺,2013-04,10.0,-1.0,20.0,-7.0,0.0,0.0,2013-04-01,0.0,2013-04-01
抚顺,2013-03,3.0,-9.0,10.0,-19.0,0.0,0.0,2013-03-01,0.0,2013-03-01
抚顺,2013-02,-4.0,-18.0,4.0,-30.0,0.0,0.0,2013-02-01,0.0,2013-02-01
抚顺,2013-01,-6.0,-22.0,6.0,-33.0,0.0,0.0,2013-01-01,0.0,2013-01-01
抚顺,2012-12,-7.0,-21.0,1.0,-32.0,0.0,0.0,2012-12-01,0.0,2012-12-01
抚顺,2012-11,2.0,-7.0,12.0,-18.0,0.0,0.0,2012-11-01,0.0,2012-11-01
抚顺,2012-10,14.0,0.0,22.0,-8.0,0.0,0.0,2012-10-01,0.0,2012-10-01
抚顺,2012-09,22.0,10.0,30.0,6.0,0.0,0.0,2012-09-01,0.0,2012-09-01
抚顺,2012-08,27.0,16.0,32.0,8.0,0.0,0.0,2012-08-01,0.0,2012-08-01
抚顺,2012-07,27.0,18.0,32.0,16.0,0.0,0.0,2012-07-01,0.0,2012-07-01
抚顺,2012-06,25.0,14.0,30.0,10.0,0.0,0.0,2012-06-01,0.0,2012-06-01
抚顺,2012-05,24.0,8.0,30.0,1.0,0.0,0.0,2012-05-01,0.0,2012-05-01
抚顺,2012-04,19.0,3.0,26.0,-2.0,0.0,0.0,2012-04-01,0.0,2012-04-01
抚顺,2012-03,4.0,-8.0,14.0,-17.0,0.0,0.0,2012-03-01,0.0,2012-03-01
抚顺,2012-02,-4.0,-19.0,6.0,-29.0,0.0,0.0,2012-02-01,0.0,2012-02-01
抚顺,2012-01,-8.0,-24.0,-1.0,-30.0,0.0,0.0,2012-01-01,0.0,2012-01-01
抚顺,2011-12,-5.0,-19.0,1.0,-26.0,0.0,0.0,2011-12-01,0.0,2011-12-01
抚顺,2011-11,5.0,-6.0,18.0,-21.0,0.0,0.0,2011-11-01,0.0,2011-11-01
抚顺,2011-10,16.0,2.0,22.0,-4.0,0.0,0.0,2011-10-01,0.0,2011-10-01
抚顺,2011-09,22.0,7.0,27.0,-2.0,0.0,0.0,2011-09-01,0.0,2011-09-01
抚顺,2011-08,28.0,17.0,31.0,13.0,0.0,0.0,2011-08-01,0.0,2011-08-01
抚顺,2011-07,29.0,20.0,31.0,17.0,0.0,0.0,2011-07-01,0.0,2011-07-01
抚顺,2011-06,25.0,14.0,32.0,9.0,0.0,0.0,2011-06-01,0.0,2011-06-01
抚顺,2011-05,22.0,8.0,29.0,2.0,0.0,0.0,2011-05-01,0.0,2011-05-01
抚顺,2011-04,14.0,0.0,22.0,-5.0,0.0,0.0,2011-04-01,0.0,2011-04-01
抚顺,2011-03,5.0,-7.0,16.0,-16.0,0.0,0.0,2011-03-01,0.0,2011-03-01
抚顺,2011-02,0.0,-14.0,10.0,-23.0,0.0,0.0,2011-02-01,0.0,2011-02-01
抚顺,2011-01,-9.0,-22.0,-4.0,-27.0,0.0,0.0,2011-01-01,0.0,2011-01-01
阜新,2022-04,19.0,6.0,28.0,-2.0,94.0,23.0,2022-04-06,165.0,2022-04-09
阜新,2022-03,10.0,-2.0,26.0,-10.0,47.0,10.0,2022-03-05,84.0,2022-03-09
阜新,2022-02,-2.0,-13.0,9.0,-20.0,76.0,10.0,2022-02-04,143.0,2022-02-01
阜新,2022-01,-2.0,-13.0,13.0,-21.0,87.0,22.0,2022-01-13,152.0,2022-01-15
阜新,2021-12,1.0,-8.0,14.0,-22.0,95.0,8.0,2021-12-24,182.0,2021-12-14
阜新,2021-11,6.0,-5.0,20.0,-13.0,109.0,5.0,2021-11-11,213.0,2021-11-20
阜新,2021-10,16.0,3.0,25.0,-7.0,41.0,9.0,2021-10-15,74.0,2021-10-07
阜新,2021-09,23.0,13.0,29.0,5.0,28.0,5.0,2021-09-21,52.0,2021-09-08
阜新,2021-08,26.0,18.0,34.0,14.0,42.0,10.0,2021-08-03,74.0,2021-08-14
阜新,2021-07,28.0,21.0,33.0,17.0,40.0,18.0,2021-07-30,62.0,2021-07-14
阜新,2021-06,26.0,17.0,37.0,12.0,46.0,9.0,2021-06-20,84.0,2021-06-05
阜新,2021-05,23.0,10.0,32.0,3.0,52.0,13.0,2021-05-17,91.0,2021-05-23
阜新,2021-04,15.0,4.0,25.0,-3.0,200.0,29.0,2021-04-19,372.0,2021-04-01
阜新,2021-03,9.0,-1.0,21.0,-15.0,161.0,25.0,2021-03-25,297.0,2021-03-10
阜新,2021-02,1.0,-9.0,11.0,-22.0,174.0,26.0,2021-02-28,323.0,2021-02-12
阜新,2021-01,-7.0,-16.0,2.0,-23.0,181.0,20.0,2021-01-04,342.0,2021-01-24
阜新,2020-12,-5.0,-13.0,12.0,-21.0,150.0,18.0,2020-12-29,283.0,2020-12-22
阜新,2020-11,5.0,-5.0,16.0,-13.0,102.0,17.0,2020-11-25,188.0,2020-11-10
阜新,2020-10,15.0,4.0,23.0,-5.0,80.0,12.0,2020-10-13,148.0,2020-10-26
阜新,2020-09,21.0,12.0,30.0,7.0,62.0,11.0,2020-09-09,114.0,2020-09-26
阜新,2020-08,29.0,19.0,34.0,10.0,49.0,13.0,2020-08-19,86.0,2020-08-11
阜新,2020-07,30.0,20.0,37.0,16.0,76.0,22.0,2020-07-19,130.0,2020-07-21
阜新,2020-06,29.0,18.0,36.0,12.0,67.0,23.0,2020-06-25,111.0,2020-06-08
阜新,2020-05,22.0,10.0,33.0,3.0,84.0,34.0,2020-05-03,134.0,2020-05-01
阜新,2020-04,17.0,1.0,28.0,-8.0,115.0,30.0,2020-04-01,201.0,2020-04-14
阜新,2020-03,9.0,-3.0,19.0,-14.0,93.0,23.0,2020-03-18,163.0,2020-03-02
阜新,2020-02,1.0,-10.0,11.0,-25.0,116.0,20.0,2020-02-04,213.0,2020-02-10
阜新,2020-01,-1.0,-15.0,4.0,-22.0,185.0,19.0,2020-01-10,351.0,2020-01-15
阜新,2019-12,-2.0,-13.0,7.0,-20.0,142.0,15.0,2019-12-30,269.0,2019-12-28
阜新,2019-11,5.0,-6.0,14.0,-16.0,134.0,19.0,2019-11-30,250.0,2019-11-09
阜新,2019-10,15.0,3.0,29.0,-5.0,88.0,16.0,2019-10-04,160.0,2019-10-30
阜新,2019-09,25.0,11.0,31.0,3.0,53.0,17.0,2019-09-08,90.0,2019-09-24
阜新,2019-08,26.0,19.0,34.0,13.0,46.0,11.0,2019-08-29,81.0,2019-08-30
阜新,2019-07,30.0,21.0,37.0,16.0,52.0,13.0,2019-07-06,91.0,2019-07-24
阜新,2019-06,26.0,16.0,32.0,12.0,79.0,18.0,2019-06-15,140.0,2019-06-01
阜新,2019-05,26.0,10.0,36.0,4.0,92.0,27.0,2019-05-17,158.0,2019-05-12
阜新,2019-04,18.0,2.0,27.0,-5.0,116.0,25.0,2019-04-23,208.0,2019-04-04
阜新,2019-03,11.0,-4.0,23.0,-10.0,166.0,20.0,2019-03-21,313.0,2019-03-03
阜新,2019-02,1.0,-13.0,12.0,-24.0,163.0,17.0,2019-02-08,309.0,2019-02-04
阜新,2019-01,0.0,-15.0,8.0,-20.0,205.0,24.0,2019-01-19,386.0,2019-01-12
阜新,2018-12,-1.0,-14.0,9.0,-22.0,130.0,32.0,2018-12-26,229.0,2018-12-15
阜新,2018-11,7.0,-6.0,20.0,-15.0,166.0,12.0,2018-11-04,321.0,2018-11-26
阜新,2018-10,16.0,2.0,25.0,-5.0,99.0,22.0,2018-10-04,176.0,2018-10-21
阜新,2018-09,24.0,10.0,30.0,1.0,42.0,17.0,2018-09-07,67.0,2018-09-16
阜新,2018-08,29.0,19.0,38.0,15.0,58.0,11.0,2018-08-15,105.0,2018-08-27
阜新,2018-07,30.0,21.0,37.0,18.0,36.0,13.0,2018-07-26,60.0,2018-07-22
阜新,2018-06,28.0,17.0,36.0,14.0,53.0,17.0,2018-06-10,90.0,2018-06-06
阜新,2018-05,24.0,11.0,34.0,4.0,65.0,21.0,2018-05-30,109.0,2018-05-24
阜新,2018-04,17.0,4.0,31.0,-4.0,73.0,21.0,2018-04-25,125.0,2018-04-01
阜新,2018-03,8.0,-5.0,24.0,-19.0,121.0,17.0,2018-03-04,225.0,2018-03-12
阜新,2018-02,-2.0,-15.0,4.0,-25.0,74.0,22.0,2018-02-05,126.0,2018-02-26
阜新,2018-01,-4.0,-17.0,4.0,-26.0,79.0,24.0,2018-01-10,134.0,2018-01-13
阜新,2017-12,-1.0,-15.0,7.0,-22.0,84.0,22.0,2017-12-10,146.0,2017-12-28
阜新,2017-11,5.0,-7.0,17.0,-19.0,97.0,0.0,2017-11-01,195.0,2017-11-21
阜新,2017-10,13.0,1.0,23.0,-7.0,0.0,0.0,2017-10-01,0.0,2017-10-01
阜新,2017-09,24.0,11.0,31.0,0.0,0.0,0.0,2017-09-01,0.0,2017-09-01
阜新,2017-08,27.0,18.0,33.0,6.0,0.0,0.0,2017-08-01,0.0,2017-08-01
阜新,2017-07,31.0,21.0,36.0,16.0,0.0,0.0,2017-07-01,0.0,2017-07-01
阜新,2017-06,30.0,16.0,38.0,9.0,0.0,0.0,2017-06-01,0.0,2017-06-01
阜新,2017-05,26.0,11.0,38.0,4.0,0.0,0.0,2017-05-01,0.0,2017-05-01
阜新,2017-04,21.0,5.0,32.0,-4.0,0.0,0.0,2017-04-01,0.0,2017-04-01
阜新,2017-03,10.0,-5.0,17.0,-12.0,0.0,0.0,2017-03-01,0.0,2017-03-01
阜新,2017-02,2.0,-11.0,11.0,-18.0,0.0,0.0,2017-02-01,0.0,2017-02-01
阜新,2017-01,-1.0,-15.0,6.0,-24.0,0.0,0.0,2017-01-01,0.0,2017-01-01
阜新,2016-12,0.0,-12.0,9.0,-20.0,0.0,0.0,2016-12-01,0.0,2016-12-01
阜新,2016-11,3.0,-7.0,12.0,-17.0,0.0,0.0,2016-11-01,0.0,2016-11-01
阜新,2016-10,15.0,2.0,29.0,-10.0,0.0,0.0,2016-10-01,0.0,2016-10-01
阜新,2016-09,24.0,12.0,28.0,1.0,0.0,0.0,2016-09-01,0.0,2016-09-01
阜新,2016-08,29.0,17.0,35.0,10.0,0.0,0.0,2016-08-01,0.0,2016-08-01
阜新,2016-07,30.0,20.0,35.0,15.0,0.0,0.0,2016-07-01,0.0,2016-07-01
阜新,2016-06,29.0,16.0,33.0,11.0,0.0,0.0,2016-06-01,0.0,2016-06-01
阜新,2016-05,25.0,11.0,33.0,5.0,0.0,0.0,2016-05-01,0.0,2016-05-01
阜新,2016-04,17.0,3.0,22.0,-3.0,0.0,0.0,2016-04-01,0.0,2016-04-01
阜新,2016-03,10.0,-2.0,24.0,-11.0,0.0,0.0,2016-03-01,0.0,2016-03-01
阜新,2016-02,0.0,-11.0,8.0,-18.0,0.0,0.0,2016-02-01,0.0,2016-02-01
阜新,2016-01,-5.0,-18.0,5.0,-25.0,0.0,0.0,2016-01-01,0.0,2016-01-01
阜新,2015-12,0.0,-11.0,6.0,-22.0,0.0,0.0,2015-12-01,0.0,2015-12-01
阜新,2015-11,2.0,-6.0,20.0,-20.0,0.0,0.0,2015-11-01,0.0,2015-11-01
阜新,2015-10,17.0,3.0,28.0,-6.0,0.0,0.0,2015-10-01,0.0,2015-10-01
阜新,2015-09,26.0,12.0,32.0,5.0,0.0,0.0,2015-09-01,0.0,2015-09-01
阜新,2015-08,29.0,18.0,35.0,15.0,0.0,0.0,2015-08-01,0.0,2015-08-01
阜新,2015-07,30.0,19.0,35.0,14.0,0.0,0.0,2015-07-01,0.0,2015-07-01
阜新,2015-06,27.0,16.0,33.0,14.0,0.0,0.0,2015-06-01,0.0,2015-06-01
阜新,2015-05,25.0,12.0,35.0,5.0,0.0,0.0,2015-05-01,0.0,2015-05-01
阜新,2015-04,19.0,3.0,36.0,-6.0,0.0,0.0,2015-04-01,0.0,2015-04-01
阜新,2015-03,9.0,-4.0,24.0,-14.0,0.0,0.0,2015-03-01,0.0,2015-03-01
阜新,2015-02,2.0,-11.0,8.0,-20.0,0.0,0.0,2015-02-01,0.0,2015-02-01
阜新,2015-01,-1.0,-14.0,4.0,-21.0,0.0,0.0,2015-01-01,0.0,2015-01-01
阜新,2014-12,-2.0,-15.0,4.0,-24.0,0.0,0.0,2014-12-01,0.0,2014-12-01
阜新,2014-11,8.0,-6.0,17.0,-12.0,0.0,0.0,2014-11-01,0.0,2014-11-01
阜新,2014-10,17.0,2.0,25.0,-7.0,0.0,0.0,2014-10-01,0.0,2014-10-01
阜新,2014-09,25.0,9.0,31.0,-2.0,0.0,0.0,2014-09-01,0.0,2014-09-01
阜新,2014-08,30.0,16.0,34.0,13.0,0.0,0.0,2014-08-01,0.0,2014-08-01
阜新,2014-07,30.0,19.0,34.0,16.0,0.0,0.0,2014-07-01,0.0,2014-07-01
阜新,2014-06,28.0,17.0,33.0,13.0,0.0,0.0,2014-06-01,0.0,2014-06-01
阜新,2014-05,24.0,10.0,34.0,1.0,0.0,0.0,2014-05-01,0.0,2014-05-01
阜新,2014-04,19.0,3.0,28.0,-4.0,0.0,0.0,2014-04-01,0.0,2014-04-01
阜新,2014-03,10.0,-4.0,23.0,-13.0,0.0,0.0,2014-03-01,0.0,2014-03-01
阜新,2014-02,0.0,-13.0,12.0,-23.0,0.0,0.0,2014-02-01,0.0,2014-02-01
阜新,2014-01,-2.0,-16.0,5.0,-23.0,0.0,0.0,2014-01-01,0.0,2014-01-01
